,Material Class,,,,"Composition, wt.%",,,,,,,,,,,,,,,,,,,,,,,,,,,Treatment,,,,,,,,,,,Irradiation Conditions,,,,Specimen Dimensions,,,,,,,,,,,Creep properties,,,,,,,,,,,,
Reference,Alloy Group,Alloy Designation,Alloy Grade,Class,Heat,"C, wt.%","Si, wt.%","Mn, wt.%","P, wt.%","S, wt.%","Ni, wt.%","Cr, wt.%","Mo, wt.%","Al, wt.%","N, wt.%","Ti, wt.%","Fe, wt.%","Nb, wt.%","B, wt.%","Cu, wt.%","V, wt.%","Mg, wt.%","Y, wt.%","Zr, wt.%","Zn, wt.%","W, wt.%","Sn, wt.%","Co, wt.%","O, wt.%","Ta, wt.%","H, wt.%",Manufacturing,Treatment,Treatment categories,"Treatment temperature, C","Post treatment temperature, C","Post treatment time, h",Cooling,Finishing process,Microstructure,Morphology,Grain size (μm),Irradiation Dose,Irradiation Temperature,Irradiated Specimen,Irradiation Time (h),Specimen Stock Type,Specimen Shape,Specimen Size,Creep Test Type,Length (mm),Thickness (mm),Fillet radius R (mm),Width (mm),Notch,Aspect ratio (L/w),Aspect ratio (t/w),Creep Test Type,Stress (Mpa),Temperature of Creep Test (C),Creep Rupture Life (h),Minimum Creep Rate (%/h),Strain to Rupture (%),Reduction of Area (%),Time (h),Strain (%),Vacuum,Comments and Notes,Sample Identiefiers,Source
16,Stainless Steel,SS316H,H,,B-W 230,0.065,0.31,1.75,0.025,0.0175,13.5,17,2.35,0,0.05,0.02,64.58949999999999,0.01,0.003,0.2,0,0,0,0,0,0,0,0.1,0,0.01,0,,,Thermal Treatment,,1065,0.5,,,,,,,,No,,Rod,Cylindrical,Sub-Size,Uniaxial,31.75,6.35,,,unnotched,,,,66,732,3137,,,,,,,Table C1,345,DOI: https://doi.org/10.2172/711239
16,Stainless Steel,SS316H,H,,B-W 230,0.065,0.31,1.75,0.025,0.0175,13.5,17,2.35,0,0.05,0.02,64.58949999999999,0.01,0.003,0.2,0,0,0,0,0,0,0,0.1,0,0.01,0,,,Thermal Treatment,,1065,0.5,,,,,,,,No,,Rod,Cylindrical,Sub-Size,Uniaxial,31.75,6.35,,,unnotched,,,,114,732,115.1,,,,,,,Table C1,346,DOI: https://doi.org/10.2172/711239
16,Stainless Steel,SS316H,H,,B-W 230,0.065,0.31,1.75,0.025,0.0175,13.5,17,2.35,0,0.05,0.02,64.58949999999999,0.01,0.003,0.2,0,0,0,0,0,0,0,0.1,0,0.01,0,,,Thermal Treatment,,1065,0.5,,,,,,,,No,,Rod,Cylindrical,Sub-Size,Uniaxial,31.75,6.35,,,unnotched,,,,79,732,1560.5,,,,,,,Table C1,347,DOI: https://doi.org/10.2172/711239
16,Stainless Steel,SS316H,H,,B-W 230,0.065,0.31,1.75,0.025,0.0175,13.5,17,2.35,0,0.05,0.02,64.58949999999999,0.01,0.003,0.2,0,0,0,0,0,0,0,0.1,0,0.01,0,,,Thermal Treatment,,1065,0.5,,,,,,,,No,,Rod,Cylindrical,Sub-Size,Uniaxial,31.75,6.35,,,unnotched,,,,66,732,3137,,,,,,,Table C1,348,DOI: https://doi.org/10.2172/711239
16,Stainless Steel,SS316H,H,,B-W 230,0.065,0.31,1.75,0.025,0.0175,13.5,17,2.35,0,0.05,0.02,64.58949999999999,0.01,0.003,0.2,0,0,0,0,0,0,0,0.1,0,0.01,0,,,Thermal Treatment,,1065,0.5,,,,,,,,No,,Rod,Cylindrical,Sub-Size,Uniaxial,31.75,6.35,,,unnotched,,,,114,732,93.4,,,,,,,Table C1,349,DOI: https://doi.org/10.2172/711239
16,Stainless Steel,SS316H,H,,B-W 230,0.065,0.31,1.75,0.025,0.0175,13.5,17,2.35,0,0.05,0.02,64.58949999999999,0.01,0.003,0.2,0,0,0,0,0,0,0,0.1,0,0.01,0,,,Thermal Treatment,,1065,0.5,,,,,,,,No,,Rod,Cylindrical,Sub-Size,Uniaxial,31.75,6.35,,,unnotched,,,,79,732,1560.5,,,,,,,Table C1,350,DOI: https://doi.org/10.2172/711239
16,Stainless Steel,SS316H,H,,B-W 230,0.065,0.31,1.75,0.025,0.0175,13.5,17,2.35,0,0.05,0.02,64.58949999999999,0.01,0.003,0.2,0,0,0,0,0,0,0,0.1,0,0.01,0,,,Thermal Treatment,,1065,0.5,,,,,,,,No,,Rod,Cylindrical,Sub-Size,Uniaxial,31.75,6.35,,,unnotched,,,,66,732,3137,,,,,,,Table C1,351,DOI: https://doi.org/10.2172/711239
16,Stainless Steel,SS316H,H,,B-W 230,0.065,0.31,1.75,0.025,0.0175,13.5,17,2.35,0,0.05,0.02,64.58949999999999,0.01,0.003,0.2,0,0,0,0,0,0,0,0.1,0,0.01,0,,,Thermal Treatment,,1065,0.5,,,,,,,,No,,Rod,Cylindrical,Sub-Size,Uniaxial,31.75,6.35,,,unnotched,,,,114,732,115.1,,,,,,,Table C1,352,DOI: https://doi.org/10.2172/711239
16,Stainless Steel,SS316H,H,,B-W 230,0.065,0.31,1.75,0.025,0.0175,13.5,17,2.35,0,0.05,0.02,64.58949999999999,0.01,0.003,0.2,0,0,0,0,0,0,0,0.1,0,0.01,0,,,Thermal Treatment,,1065,0.5,,,,,,,,No,,Rod,Cylindrical,Sub-Size,Uniaxial,31.75,6.35,,,unnotched,,,,79,732,1080.4,,,,,,,Table C1,353,DOI: https://doi.org/10.2172/711239
16,Stainless Steel,SS316H,H,,B-W 230,0.065,0.31,1.75,0.025,0.0175,13.5,17,2.35,0,0.05,0.02,64.58949999999999,0.01,0.003,0.2,0,0,0,0,0,0,0,0.1,0,0.01,0,,,Thermal Treatment,,1065,0.5,,,,,,,,No,,Rod,Cylindrical,Sub-Size,Uniaxial,31.75,6.35,,,unnotched,,,,66,732,2865.2,,,,,,,Table C1,354,DOI: https://doi.org/10.2172/711239
16,Stainless Steel,SS316H,H,,B-W 230,0.065,0.31,1.75,0.025,0.0175,13.5,17,2.35,0,0.05,0.02,64.58949999999999,0.01,0.003,0.2,0,0,0,0,0,0,0,0.1,0,0.01,0,,,Thermal Treatment,,1065,0.5,,,,,,,,No,,Rod,Cylindrical,Sub-Size,Uniaxial,31.75,6.35,,,unnotched,,,,52,732,6779.4,,,,,,,Table C1,355,DOI: https://doi.org/10.2172/711239
16,Stainless Steel,SS316H,H,,302-3,0.065,0.31,1.75,0.025,0.0175,13.5,17,2.35,0,0.05,0.02,64.58949999999999,0.01,0.003,0.2,0,0,0,0,0,0,0,0.1,0,0.01,0,,,Thermal Treatment,,1065,0.5,,,,,,,,No,,Rod,Cylindrical,Sub-Size,Uniaxial,31.75,6.35,,,unnotched,,,,41,732,11420,0.00024,,,,,,Table C1,356,DOI: https://doi.org/10.2172/711239
16,Stainless Steel,SS316H,H,,B-W 230,0.065,0.31,1.75,0.025,0.0175,13.5,17,2.35,0,0.05,0.02,64.58949999999999,0.01,0.003,0.2,0,0,0,0,0,0,0,0.1,0,0.01,0,,,Thermal Treatment,,1065,0.5,,,,,,,,No,,Rod,Cylindrical,Sub-Size,Uniaxial,31.75,6.35,,,unnotched,,,,138,732,89.6,,,,,,,Table C1,357,DOI: https://doi.org/10.2172/711239
16,Stainless Steel,SS316H,H,,B-W 230,0.065,0.31,1.75,0.025,0.0175,13.5,17,2.35,0,0.05,0.02,64.58949999999999,0.01,0.003,0.2,0,0,0,0,0,0,0,0.1,0,0.01,0,,,Thermal Treatment,,1065,0.5,,,,,,,,No,,Rod,Cylindrical,Sub-Size,Uniaxial,31.75,6.35,,,unnotched,,,,117,732,150.2,,,,,,,Table C1,358,DOI: https://doi.org/10.2172/711239
16,Stainless Steel,SS316H,H,,B-W 230,0.065,0.31,1.75,0.025,0.0175,13.5,17,2.35,0,0.05,0.02,64.58949999999999,0.01,0.003,0.2,0,0,0,0,0,0,0,0.1,0,0.01,0,,,Thermal Treatment,,1065,0.5,,,,,,,,No,,Rod,Cylindrical,Sub-Size,Uniaxial,31.75,6.35,,,unnotched,,,,103,732,319.6,,,,,,,Table C1,359,DOI: https://doi.org/10.2172/711239
16,Stainless Steel,SS316H,H,,B-W 230,0.065,0.31,1.75,0.025,0.0175,13.5,17,2.35,0,0.05,0.02,64.58949999999999,0.01,0.003,0.2,0,0,0,0,0,0,0,0.1,0,0.01,0,,,Thermal Treatment,,1065,0.5,,,,,,,,No,,Rod,Cylindrical,Sub-Size,Uniaxial,31.75,6.35,,,unnotched,,,,48,732,13913.4,,,,,,,Table C1,360,DOI: https://doi.org/10.2172/711239
16,Stainless Steel,SS316H,H,,B-W 230,0.065,0.31,1.75,0.025,0.0175,13.5,17,2.35,0,0.05,0.02,64.58949999999999,0.01,0.003,0.2,0,0,0,0,0,0,0,0.1,0,0.01,0,,,Thermal Treatment,,1065,0.5,,,,,,,,No,,Rod,Cylindrical,Sub-Size,Uniaxial,31.75,6.35,,,unnotched,,,,58,732,6402.2,,,,,,,Table C1,361,DOI: https://doi.org/10.2172/711239
16,Stainless Steel,SS316H,H,,B-W 230,0.065,0.31,1.75,0.025,0.0175,13.5,17,2.35,0,0.05,0.02,64.58949999999999,0.01,0.003,0.2,0,0,0,0,0,0,0,0.1,0,0.01,0,,,Thermal Treatment,,1065,0.5,,,,,,,,No,,Rod,Cylindrical,Sub-Size,Uniaxial,31.75,6.35,,,unnotched,,,,114,732,159.7,,,,,,,Table C1,362,DOI: https://doi.org/10.2172/711239
16,Stainless Steel,SS316H,H,,HEDL2990,0.065,0.31,1.75,0.025,0.0175,13.5,17,2.35,0,0.05,0.02,64.58949999999999,0.01,0.003,0.2,0,0,0,0,0,0,0,0.1,0,0.01,0,,,Thermal Treatment,,1065,0.5,,,,,,,,No,,Rod,Cylindrical,Sub-Size,Uniaxial,31.75,6.35,,,unnotched,,,,131,760,18,1.839,,,,,,Table C1,363,DOI: https://doi.org/10.2172/711239
16,Stainless Steel,SS316H,H,,HEDL2990,0.065,0.31,1.75,0.025,0.0175,13.5,17,2.35,0,0.05,0.02,64.58949999999999,0.01,0.003,0.2,0,0,0,0,0,0,0,0.1,0,0.01,0,,,Thermal Treatment,,1065,0.5,,,,,,,,No,,Rod,Cylindrical,Sub-Size,Uniaxial,31.75,6.35,,,unnotched,,,,117,760,27.5,0.878,,,,,,Table C1,364,DOI: https://doi.org/10.2172/711239
16,Stainless Steel,SS316H,H,,HEDL2990,0.065,0.31,1.75,0.025,0.0175,13.5,17,2.35,0,0.05,0.02,64.58949999999999,0.01,0.003,0.2,0,0,0,0,0,0,0,0.1,0,0.01,0,,,Thermal Treatment,,1065,0.5,,,,,,,,No,,Rod,Cylindrical,Sub-Size,Uniaxial,31.75,6.35,,,unnotched,,,,103,760,72.2,0.46,,,,,,Table C1,365,DOI: https://doi.org/10.2172/711239
16,Stainless Steel,SS316H,H,,HEDL2990,0.065,0.31,1.75,0.025,0.0175,13.5,17,2.35,0,0.05,0.02,64.58949999999999,0.01,0.003,0.2,0,0,0,0,0,0,0,0.1,0,0.01,0,,,Thermal Treatment,,1065,0.5,,,,,,,,No,,Rod,Cylindrical,Sub-Size,Uniaxial,31.75,6.35,,,unnotched,,,,103,760,69.4,0.411,,,,,,Table C1,366,DOI: https://doi.org/10.2172/711239
16,Stainless Steel,SS316H,H,,HEDL2990,0.065,0.31,1.75,0.025,0.0175,13.5,17,2.35,0,0.05,0.02,64.58949999999999,0.01,0.003,0.2,0,0,0,0,0,0,0,0.1,0,0.01,0,,,Thermal Treatment,,1065,0.5,,,,,,,,No,,Rod,Cylindrical,Sub-Size,Uniaxial,31.75,6.35,,,unnotched,,,,83,760,274.6,0.0904,,,,,,Table C1,367,DOI: https://doi.org/10.2172/711239
16,Stainless Steel,SS316H,H,,HEDL2990,0.065,0.31,1.75,0.025,0.0175,13.5,17,2.35,0,0.05,0.02,64.58949999999999,0.01,0.003,0.2,0,0,0,0,0,0,0,0.1,0,0.01,0,,,Thermal Treatment,,1065,0.5,,,,,,,,No,,Rod,Cylindrical,Sub-Size,Uniaxial,31.75,6.35,,,unnotched,,,,69,760,1050.5,0.0285,,,,,,Table C1,368,DOI: https://doi.org/10.2172/711239
16,Stainless Steel,SS316H,H,,HEDL2990,0.065,0.31,1.75,0.025,0.0175,13.5,17,2.35,0,0.05,0.02,64.58949999999999,0.01,0.003,0.2,0,0,0,0,0,0,0,0.1,0,0.01,0,,,Thermal Treatment,,1065,0.5,,,,,,,,No,,Rod,Cylindrical,Sub-Size,Uniaxial,31.75,6.35,,,unnotched,,,,62,760,1810.1,0.0161,,,,,,Table C1,369,DOI: https://doi.org/10.2172/711239
16,Stainless Steel,SS316H,H,,55318,0.065,0.31,1.75,0.025,0.0175,13.5,17,2.35,0,0.05,0.02,64.58949999999999,0.01,0.003,0.2,0,0,0,0,0,0,0,0.1,0,0.01,0,,,Thermal Treatment,,1065,0.5,,,,,,,,No,,Rod,Cylindrical,Sub-Size,Uniaxial,31.75,6.35,,,unnotched,,,,97,760,196.2,0.156,,,,,,Table C1,370,DOI: https://doi.org/10.2172/711239
16,Stainless Steel,SS316H,H,,55319,0.065,0.31,1.75,0.025,0.0175,13.5,17,2.35,0,0.05,0.02,64.58949999999999,0.01,0.003,0.2,0,0,0,0,0,0,0,0.1,0,0.01,0,,,Thermal Treatment,,1065,0.5,,,,,,,,No,,Rod,Cylindrical,Sub-Size,Uniaxial,31.75,6.35,,,unnotched,,,,97,760,222.3,0.142,,,,,,Table C1,371,DOI: https://doi.org/10.2172/711239
16,Stainless Steel,SS316H,H,,55320,0.065,0.31,1.75,0.025,0.0175,13.5,17,2.35,0,0.05,0.02,64.58949999999999,0.01,0.003,0.2,0,0,0,0,0,0,0,0.1,0,0.01,0,,,Thermal Treatment,,1065,0.5,,,,,,,,No,,Rod,Cylindrical,Sub-Size,Uniaxial,31.75,6.35,,,unnotched,,,,138,760,65.2,0.854,,,,,,Table C1,372,DOI: https://doi.org/10.2172/711239
16,Stainless Steel,SS316H,H,,55320,0.065,0.31,1.75,0.025,0.0175,13.5,17,2.35,0,0.05,0.02,64.58949999999999,0.01,0.003,0.2,0,0,0,0,0,0,0,0.1,0,0.01,0,,,Thermal Treatment,,1065,0.5,,,,,,,,No,,Rod,Cylindrical,Sub-Size,Uniaxial,31.75,6.35,,,unnotched,,,,103,760,79.3,0.2,,,,,,Table C1,373,DOI: https://doi.org/10.2172/711239
16,Stainless Steel,SS316H,H,,55320,0.065,0.31,1.75,0.025,0.0175,13.5,17,2.35,0,0.05,0.02,64.58949999999999,0.01,0.003,0.2,0,0,0,0,0,0,0,0.1,0,0.01,0,,,Thermal Treatment,,1065,0.5,,,,,,,,No,,Rod,Cylindrical,Sub-Size,Uniaxial,31.75,6.35,,,unnotched,,,,83,760,65.9,0.48,,,,,,Table C1,374,DOI: https://doi.org/10.2172/711239
16,Stainless Steel,SS316H,H,,TIMKN 372,0.065,0.31,1.75,0.025,0.0175,13.5,17,2.35,0,0.05,0.02,64.58949999999999,0.01,0.003,0.2,0,0,0,0,0,0,0,0.1,0,0.01,0,,,Thermal Treatment,,1065,0.5,,,,,,,,No,,Rod,Cylindrical,Sub-Size,Uniaxial,31.75,6.35,,,unnotched,,,,159,760,6.8,,,,,,,Table C1,375,DOI: https://doi.org/10.2172/711239
16,Stainless Steel,SS316H,H,,TIMKN 372,0.065,0.31,1.75,0.025,0.0175,13.5,17,2.35,0,0.05,0.02,64.58949999999999,0.01,0.003,0.2,0,0,0,0,0,0,0,0.1,0,0.01,0,,,Thermal Treatment,,1065,0.5,,,,,,,,No,,Rod,Cylindrical,Sub-Size,Uniaxial,31.75,6.35,,,unnotched,,,,97,760,254,,,,,,,Table C1,376,DOI: https://doi.org/10.2172/711239
16,Stainless Steel,SS316H,H,,TIMKN 372,0.065,0.31,1.75,0.025,0.0175,13.5,17,2.35,0,0.05,0.02,64.58949999999999,0.01,0.003,0.2,0,0,0,0,0,0,0,0.1,0,0.01,0,,,Thermal Treatment,,1065,0.5,,,,,,,,No,,Rod,Cylindrical,Sub-Size,Uniaxial,31.75,6.35,,,unnotched,,,,76,760,985,,,,,,,Table C1,377,DOI: https://doi.org/10.2172/711239
16,Stainless Steel,SS316H,H,,TIMKN 372,0.065,0.31,1.75,0.025,0.0175,13.5,17,2.35,0,0.05,0.02,64.58949999999999,0.01,0.003,0.2,0,0,0,0,0,0,0,0.1,0,0.01,0,,,Thermal Treatment,,1065,0.5,,,,,,,,No,,Rod,Cylindrical,Sub-Size,Uniaxial,31.75,6.35,,,unnotched,,,,190,760,2.1,,,,,,,Table C1,378,DOI: https://doi.org/10.2172/711239
16,Stainless Steel,SS316H,H,,TIMKN 372,0.065,0.31,1.75,0.025,0.0175,13.5,17,2.35,0,0.05,0.02,64.58949999999999,0.01,0.003,0.2,0,0,0,0,0,0,0,0.1,0,0.01,0,,,Thermal Treatment,,1065,0.5,,,,,,,,No,,Rod,Cylindrical,Sub-Size,Uniaxial,31.75,6.35,,,unnotched,,,,52,760,6336,,,,,,,Table C1,379,DOI: https://doi.org/10.2172/711239
16,Stainless Steel,SS316H,H,,B-W 230,0.065,0.31,1.75,0.025,0.0175,13.5,17,2.35,0,0.05,0.02,64.58949999999999,0.01,0.003,0.2,0,0,0,0,0,0,0,0.1,0,0.01,0,,,Thermal Treatment,,1065,0.5,,,,,,,,No,,Rod,Cylindrical,Sub-Size,Uniaxial,31.75,6.35,,,unnotched,,,,21,816,14233,,,,,,,Table C1,380,DOI: https://doi.org/10.2172/711239
16,Stainless Steel,SS316H,H,,B-W 230,0.065,0.31,1.75,0.025,0.0175,13.5,17,2.35,0,0.05,0.02,64.58949999999999,0.01,0.003,0.2,0,0,0,0,0,0,0,0.1,0,0.01,0,,,Thermal Treatment,,1065,0.5,,,,,,,,No,,Rod,Cylindrical,Sub-Size,Uniaxial,31.75,6.35,,,unnotched,,,,21,816,13145.8,,,,,,,Table C1,381,DOI: https://doi.org/10.2172/711239
16,Stainless Steel,SS316H,H,,B-W 230,0.065,0.31,1.75,0.025,0.0175,13.5,17,2.35,0,0.05,0.02,64.58949999999999,0.01,0.003,0.2,0,0,0,0,0,0,0,0.1,0,0.01,0,,,Thermal Treatment,,1065,0.5,,,,,,,,No,,Rod,Cylindrical,Sub-Size,Uniaxial,31.75,6.35,,,unnotched,,,,31,816,3166.5,,,,,,,Table C1,382,DOI: https://doi.org/10.2172/711239
16,Stainless Steel,SS316H,H,,B-W 230,0.065,0.31,1.75,0.025,0.0175,13.5,17,2.35,0,0.05,0.02,64.58949999999999,0.01,0.003,0.2,0,0,0,0,0,0,0,0.1,0,0.01,0,,,Thermal Treatment,,1065,0.5,,,,,,,,No,,Rod,Cylindrical,Sub-Size,Uniaxial,31.75,6.35,,,unnotched,,,,31,816,2845.5,,,,,,,Table C1,383,DOI: https://doi.org/10.2172/711239
16,Stainless Steel,SS316H,H,,B-W 230,0.065,0.31,1.75,0.025,0.0175,13.5,17,2.35,0,0.05,0.02,64.58949999999999,0.01,0.003,0.2,0,0,0,0,0,0,0,0.1,0,0.01,0,,,Thermal Treatment,,1065,0.5,,,,,,,,No,,Rod,Cylindrical,Sub-Size,Uniaxial,31.75,6.35,,,unnotched,,,,24,816,7871.2,,,,,,,Table C1,384,DOI: https://doi.org/10.2172/711239
16,Stainless Steel,SS316H,H,,B-W 230,0.065,0.31,1.75,0.025,0.0175,13.5,17,2.35,0,0.05,0.02,64.58949999999999,0.01,0.003,0.2,0,0,0,0,0,0,0,0.1,0,0.01,0,,,Thermal Treatment,,1065,0.5,,,,,,,,No,,Rod,Cylindrical,Sub-Size,Uniaxial,31.75,6.35,,,unnotched,,,,59,816,200.4,,,,,,,Table C1,385,DOI: https://doi.org/10.2172/711239
16,Stainless Steel,SS316H,H,,B-W 230,0.065,0.31,1.75,0.025,0.0175,13.5,17,2.35,0,0.05,0.02,64.58949999999999,0.01,0.003,0.2,0,0,0,0,0,0,0,0.1,0,0.01,0,,,Thermal Treatment,,1065,0.5,,,,,,,,No,,Rod,Cylindrical,Sub-Size,Uniaxial,31.75,6.35,,,unnotched,,,,39,816,1216.7,,,,,,,Table C1,386,DOI: https://doi.org/10.2172/711239
16,Stainless Steel,SS316H,H,,B-W 230,0.065,0.31,1.75,0.025,0.0175,13.5,17,2.35,0,0.05,0.02,64.58949999999999,0.01,0.003,0.2,0,0,0,0,0,0,0,0.1,0,0.01,0,,,Thermal Treatment,,1065,0.5,,,,,,,,No,,Rod,Cylindrical,Sub-Size,Uniaxial,31.75,6.35,,,unnotched,,,,59,816,190.2,,,,,,,Table C1,387,DOI: https://doi.org/10.2172/711239
16,Stainless Steel,SS316H,H,,B-W 230,0.065,0.31,1.75,0.025,0.0175,13.5,17,2.35,0,0.05,0.02,64.58949999999999,0.01,0.003,0.2,0,0,0,0,0,0,0,0.1,0,0.01,0,,,Thermal Treatment,,1065,0.5,,,,,,,,No,,Rod,Cylindrical,Sub-Size,Uniaxial,31.75,6.35,,,unnotched,,,,39,816,1353.1,,,,,,,Table C1,388,DOI: https://doi.org/10.2172/711239
16,Stainless Steel,SS316H,H,,302-7,0.065,0.31,1.75,0.025,0.0175,13.5,17,2.35,0,0.05,0.02,64.58949999999999,0.01,0.003,0.2,0,0,0,0,0,0,0,0.1,0,0.01,0,,,Thermal Treatment,,1065,0.5,,,,,,,,No,,Rod,Cylindrical,Sub-Size,Uniaxial,31.75,6.35,,,unnotched,,,,21,816,10200,0.0002525,,,,,,Table C1,389,DOI: https://doi.org/10.2172/711239
16,Stainless Steel,SS316H,H,,B-W 232,0.065,0.31,1.75,0.025,0.0175,13.5,17,2.35,0,0.05,0.02,64.58949999999999,0.01,0.003,0.2,0,0,0,0,0,0,0,0.1,0,0.01,0,,,Thermal Treatment,,1065,0.5,,,,,,,,No,,Rod,Cylindrical,Sub-Size,Uniaxial,31.75,6.35,,,unnotched,,,,28,816,3443.9,,,,,,,Table C1,390,DOI: https://doi.org/10.2172/711239
16,Stainless Steel,SS316H,H,,B-W 232,0.065,0.31,1.75,0.025,0.0175,13.5,17,2.35,0,0.05,0.02,64.58949999999999,0.01,0.003,0.2,0,0,0,0,0,0,0,0.1,0,0.01,0,,,Thermal Treatment,,1065,0.5,,,,,,,,No,,Rod,Cylindrical,Sub-Size,Uniaxial,31.75,6.35,,,unnotched,,,,47,816,690.9,,,,,,,Table C1,391,DOI: https://doi.org/10.2172/711239
16,Stainless Steel,SS316H,H,,B-W 232,0.065,0.31,1.75,0.025,0.0175,13.5,17,2.35,0,0.05,0.02,64.58949999999999,0.01,0.003,0.2,0,0,0,0,0,0,0,0.1,0,0.01,0,,,Thermal Treatment,,1065,0.5,,,,,,,,No,,Rod,Cylindrical,Sub-Size,Uniaxial,31.75,6.35,,,unnotched,,,,40,816,1077.2,,,,,,,Table C1,392,DOI: https://doi.org/10.2172/711239
16,Stainless Steel,SS316H,H,,TIMKN 372,0.065,0.31,1.75,0.025,0.0175,13.5,17,2.35,0,0.05,0.02,64.58949999999999,0.01,0.003,0.2,0,0,0,0,0,0,0,0.1,0,0.01,0,,,Thermal Treatment,,1065,0.5,,,,,,,,No,,Rod,Cylindrical,Sub-Size,Uniaxial,31.75,6.35,,,unnotched,,,,172,816,0.4,,,,,,,Table C1,393,DOI: https://doi.org/10.2172/711239
16,Stainless Steel,SS316H,H,,TIMKN 372,0.065,0.31,1.75,0.025,0.0175,13.5,17,2.35,0,0.05,0.02,64.58949999999999,0.01,0.003,0.2,0,0,0,0,0,0,0,0.1,0,0.01,0,,,Thermal Treatment,,1065,0.5,,,,,,,,No,,Rod,Cylindrical,Sub-Size,Uniaxial,31.75,6.35,,,unnotched,,,,138,816,1.9,,,,,,,Table C1,394,DOI: https://doi.org/10.2172/711239
16,Stainless Steel,SS316H,H,,TIMKN 372,0.065,0.31,1.75,0.025,0.0175,13.5,17,2.35,0,0.05,0.02,64.58949999999999,0.01,0.003,0.2,0,0,0,0,0,0,0,0.1,0,0.01,0,,,Thermal Treatment,,1065,0.5,,,,,,,,No,,Rod,Cylindrical,Sub-Size,Uniaxial,31.75,6.35,,,unnotched,,,,110,816,7.9,,,,,,,Table C1,395,DOI: https://doi.org/10.2172/711239
16,Stainless Steel,SS316H,H,,TIMKN 372,0.065,0.31,1.75,0.025,0.0175,13.5,17,2.35,0,0.05,0.02,64.58949999999999,0.01,0.003,0.2,0,0,0,0,0,0,0,0.1,0,0.01,0,,,Thermal Treatment,,1065,0.5,,,,,,,,No,,Rod,Cylindrical,Sub-Size,Uniaxial,31.75,6.35,,,unnotched,,,,34,816,2841,1.57e-05,,,,,,Table C1,396,DOI: https://doi.org/10.2172/711239
16,Stainless Steel,SS316H,H,,TIMKN 372,0.065,0.31,1.75,0.025,0.0175,13.5,17,2.35,0,0.05,0.02,64.58949999999999,0.01,0.003,0.2,0,0,0,0,0,0,0,0.1,0,0.01,0,,,Thermal Treatment,,1065,0.5,,,,,,,,No,,Rod,Cylindrical,Sub-Size,Uniaxial,31.75,6.35,,,unnotched,,,,51,816,817,,,,,,,Table C1,397,DOI: https://doi.org/10.2172/711239
16,Stainless Steel,SS316H,H,,TIMKN 372,0.065,0.31,1.75,0.025,0.0175,13.5,17,2.35,0,0.05,0.02,64.58949999999999,0.01,0.003,0.2,0,0,0,0,0,0,0,0.1,0,0.01,0,,,Thermal Treatment,,1065,0.5,,,,,,,,No,,Rod,Cylindrical,Sub-Size,Uniaxial,31.75,6.35,,,unnotched,,,,66,816,312,,,,,,,Table C1,398,DOI: https://doi.org/10.2172/711239
16,Stainless Steel,SS316H,H,,USS 373,0.065,0.31,1.75,0.025,0.0175,13.5,17,2.35,0,0.05,0.02,64.58949999999999,0.01,0.003,0.2,0,0,0,0,0,0,0,0.1,0,0.01,0,,,Thermal Treatment,,1065,0.5,,,,,,,,No,,Rod,Cylindrical,Sub-Size,Uniaxial,31.75,6.35,,,unnotched,,,,83,816,43,0.581,,,,,,Table C1,399,DOI: https://doi.org/10.2172/711239
16,Stainless Steel,SS316H,H,,USS 373,0.065,0.31,1.75,0.025,0.0175,13.5,17,2.35,0,0.05,0.02,64.58949999999999,0.01,0.003,0.2,0,0,0,0,0,0,0,0.1,0,0.01,0,,,Thermal Treatment,,1065,0.5,,,,,,,,No,,Rod,Cylindrical,Sub-Size,Uniaxial,31.75,6.35,,,unnotched,,,,62,816,251,0.0892,,,,,,Table C1,400,DOI: https://doi.org/10.2172/711239
16,Stainless Steel,SS316H,H,,USS 373,0.065,0.31,1.75,0.025,0.0175,13.5,17,2.35,0,0.05,0.02,64.58949999999999,0.01,0.003,0.2,0,0,0,0,0,0,0,0.1,0,0.01,0,,,Thermal Treatment,,1065,0.5,,,,,,,,No,,Rod,Cylindrical,Sub-Size,Uniaxial,31.75,6.35,,,unnotched,,,,52,816,742,0.0213,,,,,,Table C1,401,DOI: https://doi.org/10.2172/711239
16,Stainless Steel,SS316H,H,,TIMKN 372,0.065,0.31,1.75,0.025,0.0175,13.5,17,2.35,0,0.05,0.02,64.58949999999999,0.01,0.003,0.2,0,0,0,0,0,0,0,0.1,0,0.01,0,,,Thermal Treatment,,1065,0.5,,,,,,,,No,,Rod,Cylindrical,Sub-Size,Uniaxial,31.75,6.35,,,unnotched,,,,124,871,0.4,,,,,,,Table C1,402,DOI: https://doi.org/10.2172/711239
16,Stainless Steel,SS316H,H,,TIMKN 372,0.065,0.31,1.75,0.025,0.0175,13.5,17,2.35,0,0.05,0.02,64.58949999999999,0.01,0.003,0.2,0,0,0,0,0,0,0,0.1,0,0.01,0,,,Thermal Treatment,,1065,0.5,,,,,,,,No,,Rod,Cylindrical,Sub-Size,Uniaxial,31.75,6.35,,,unnotched,,,,97,871,2.5,,,,,,,Table C1,403,DOI: https://doi.org/10.2172/711239
